"","Time1","Time2","Time3","Time4","Time5","Time6","Time7","Time8","Time9","Time10","Time11","Time12","Time13","Time14","Time15","Time16","Time17","Time18","Time19","Time20","Time21","Time22","Time23","Time24","Time25","Time26","Time27","Time28","Time29","Time30","Time31","Time32","Time33","Time34","Time35","Time36","Time37","Time38","Time39","Time40","Time41","Time42","Time43","Time44","Time45","Time46","Time47","Time48","Time49","Time50","Time51","Time52","Time53","Time54","Time55","Time56","Time57","Time58","Time59","Time60","Time61","Time62","Time63","Time64","Time65","Time66","Time67","Time68","Time69","Time70","Time71","Time72","Time73","Time74","Time75","Time76","Time77","Time78","Time79","Time80","Time81","Time82","Time83","Time84","Time85","Time86","Time87","Time88","Time89","Time90","Time91","Time92","Time93","Time94","Time95","Time96","Time97","Time98","Time99","Time100"
"22","30.0000","27.7692","31.2857","30.8125","32.4000","37.9091","30.4545","31.0476","29.0588","29.7500","29.1667","27.9286","31.1111","30.9444","30.4167","30.4000","31.4286","31.3333","32.4545","28.7500","29.3333","33.1538","27.1429","32.1818","30.5714","28.7500","35.8333","30.5455","26.5455","29.2000","28.9000","30.0000","27.5714","36.0000","34.8571","31.5833","31.4286","29.1538","26.4375","29.1818","29.5385","32.0000","32.1429","31.5714","31.0000","30.8125","31.0909","27.8000","34.4167","37.7143","31.0769","30.7059","29.5882","33.8947","31.6429","36.0000","33.9000","32.6000","34.4545","31.8824","37.3571","35.8889","36.8333","36.7333","32.8125","31.0000","34.1333","33.9000","28.5714","33.4000","38.4545","34.6000","38.9286","34.6667","36.5833","38.2000","32.7000","33.2727","37.5385","37.6364","38.5385","39.7143","42.0000","42.2222","39.5000","43.0000","40.3636","39.6667","35.1111","33.8333","35.8000","42.4000","41.3333","41.0833","36.9000","37.9091","32.1538","35.3636","36.2222","33.6667"
"23","29.5333","27.0000","29.4545","29.9091","29.4000","34.2143","33.8235","31.2222","30.3077","28.0000","31.1875","31.3333","32.2143","30.2500","26.2000","25.8333","31.3158","28.6667","29.4118","27.7059","33.0000","34.0833","23.6667","28.7647","31.9048","29.4286","33.1818","27.3636","26.4615","26.1818","30.7333","30.2667","26.6250","35.2667","35.8824","33.0000","33.6154","27.0833","31.0000","27.3333","30.7692","33.2500","33.3846","34.6923","34.4615","32.2667","28.6471","31.2143","32.2000","40.2727","32.5714","32.6667","30.4706","30.5556","32.5000","34.1538","33.9286","33.2500","35.5455","33.8571","37.1429","36.3333","39.9167","39.5000","30.0833","29.7143","33.8667","34.0000","32.0909","37.3077","41.1250","38.3333","42.2727","40.4000","40.9333","36.8333","32.6429","36.0000","38.1538","36.5000","35.2857","39.5714","45.3333","42.7500","41.9231","40.8333","40.0000","37.6429","35.3125","37.0909","37.5000","39.7273","41.1429","46.3333","38.5000","34.1765","31.1429","36.0667","34.4286","33.1000"
"24","30.6000","25.6667","27.1429","29.1667","29.8125","32.9412","34.1429","34.5000","29.0909","31.8571","32.7778","30.6667","34.7500","28.9000","28.3000","22.7692","32.1250","31.1250","33.8889","26.9444","35.0667","32.1818","24.0909","29.6500","31.8667","29.0833","30.9091","28.1111","29.2353","26.7500","32.0625","29.2353","25.5625","34.3750","35.1765","32.2000","32.4000","30.0769","31.6154","29.2000","30.6000","35.0714","33.0714","32.7692","33.0625","33.0000","29.1667","29.9333","32.6667","35.4444","34.0769","37.3846","35.1111","29.3333","34.5000","34.4667","38.5833","35.0667","34.3333","34.5882","36.9231","35.5000","39.2000","39.0000","32.6364","32.3077","34.1000","33.5714","36.5000","35.2000","39.8000","39.7500","38.1250","42.5000","37.1000","34.4000","34.5455","34.9231","35.4167","37.2222","33.9231","37.4375","40.0625","41.6154","44.8667","42.0000","41.2000","39.5833","37.1667","37.0000","37.0909","38.6667","38.9231","45.2222","37.7273","32.2500","31.2308","34.7692","33.6000","33.0435"
"25","24.6923","27.8462","29.4167","28.3529","28.9167","23.0000","29.0833","31.5000","37.2174","27.1111","26.6364","27.0000","34.5714","32.1250","35.9091","29.1111","29.0000","31.2667","30.0667","28.3333","29.6923","29.9167","28.7333","30.3333","27.2500","31.3529","32.8571","26.5714","30.6250","25.9091","30.2500","32.9000","27.0909","32.8095","32.7222","36.8000","30.4167","29.0000","29.9412","26.7826","29.8571","34.2000","31.8000","30.6190","29.8750","30.1667","33.3000","29.7143","36.2727","35.5714","33.6923","32.2857","38.1000","31.8889","33.5455","35.8462","36.8333","34.5714","35.8462","34.5000","41.9000","38.2222","38.2857","34.2727","30.8182","32.7500","33.2500","39.3000","36.2000","27.5714","34.1000","39.0000","35.1000","42.3077","37.4545","34.5455","33.5385","30.7143","37.4286","36.3333","35.2727","37.0000","40.9167","39.8667","39.7500","39.8333","41.6000","37.6000","38.3333","35.7000","35.9000","38.0000","40.4000","45.2222","37.4000","36.1429","32.0000","36.2857","34.9000","33.0000"
"26","28.2143","32.3333","29.8333","27.1500","29.7692","26.0909","32.4000","32.7500","30.7857","25.2222","28.4444","32.9167","33.6875","32.8000","30.4167","28.6429","31.4167","32.0000","28.7273","27.2222","27.8667","31.3077","29.8462","29.5556","26.8333","30.6923","35.3333","27.8333","29.4615","26.4706","27.7500","30.3125","29.5000","32.5789","28.5556","34.4375","30.4000","31.6000","30.5455","23.8889","29.0000","30.8824","28.7619","28.3750","28.1111","29.3889","28.3750","30.6154","32.7333","35.1000","34.0000","30.7143","29.9286","30.1429","34.5455","39.1250","37.6667","34.6667","35.5000","35.2857","35.7000","38.6000","37.4000","35.0769","31.7500","33.2308","35.4286","37.7692","34.2308","30.5556","33.9231","38.4000","37.7273","39.1667","37.3333","33.1333","37.9167","33.8889","39.1429","38.2000","36.5000","37.8571","40.5333","41.0769","41.0833","43.9091","43.3333","36.6667","36.2727","37.1429","34.5000","37.0000","39.8824","45.1111","38.8667","34.9333","33.5385","35.6667","34.4667","32.7000"
"27","25.0833","26.0833","30.4783","27.7778","30.1765","26.7333","29.4000","30.5517","26.5833","26.3000","29.6667","32.5000","33.6667","31.9286","28.7692","35.7273","33.5833","28.3333","29.9167","28.8462","27.0909","29.0769","32.8750","29.5000","29.2500","33.2667","31.4375","27.8333","26.8333","27.0769","27.2727","30.2667","32.4000","31.3333","29.6667","33.4444","29.7000","28.7692","30.5294","26.7000","30.1765","30.1429","31.3889","29.1875","29.1667","30.3333","28.9167","30.8750","32.2308","33.5385","33.0769","29.5333","30.0769","31.3636","30.0833","31.9412","34.0000","33.2105","32.7333","32.0000","35.5000","31.9286","42.0000","35.6000","30.6154","32.5000","35.4286","36.9000","33.4286","31.2308","33.7500","40.8667","38.4118","38.5833","36.6250","35.0000","35.9167","32.2308","37.0769","38.5000","36.4286","36.8000","43.6250","39.6667","40.2857","42.0833","42.4444","37.0833","34.6667","37.5000","39.7143","34.1333","39.2857","41.3333","38.6154","36.0000","33.2500","35.3846","34.4615","33.7500"
"28","20.6154","23.9167","32.8750","28.1667","29.4000","28.9474","31.7778","31.2000","24.0000","30.2500","31.7000","29.5000","28.8125","35.2857","30.2000","32.8750","28.6154","29.2222","33.3846","33.8462","25.7692","32.8462","31.0000","29.1000","30.6364","30.2500","30.7000","28.4545","29.1875","27.3636","28.3810","27.0000","34.0556","30.1818","30.8333","31.9167","30.9231","30.2308","28.0833","26.6154","29.1818","29.4444","31.1111","29.0769","30.1765","28.9167","28.4444","29.5000","36.0909","34.3636","31.4615","29.8462","32.2222","32.9091","28.1538","32.1111","32.6000","33.6667","33.0000","34.3636","39.0000","35.5455","38.6471","36.6471","31.7333","31.5294","31.9333","35.7857","31.3077","29.3846","32.1538","41.1250","38.0833","42.0000","37.7778","36.3636","34.6923","33.8333","42.0000","39.9286","36.5455","39.5000","40.3846","44.0000","40.3333","41.7500","41.8182","36.8889","36.2500","33.8750","35.5625","34.1250","38.2000","43.8333","38.6000","34.5556","33.5000","35.0000","35.6667","36.4286"
"29","23.4364","26.3750","24.1111","25.4545","29.3125","33.1250","30.0000","25.4375","28.3158","33.4167","30.5455","34.5000","32.1818","35.2500","28.9091","37.0000","30.1429","28.9167","32.3684","33.0000","25.0769","33.0000","32.8750","27.2500","28.1333","32.0000","26.8333","28.6667","27.0000","27.8000","26.6667","27.4706","30.8235","30.0000","31.6000","32.6154","30.5000","32.1875","30.7273","31.0000","29.4286","31.4444","30.9286","28.6667","29.8333","29.5333","28.1905","32.6667","35.3333","33.1538","32.6364","29.9091","31.3333","29.4167","29.8182","31.3333","32.5455","35.6667","34.4545","37.2222","36.3077","36.7500","36.4167","37.8000","29.3333","33.1667","33.3125","36.0000","30.8667","29.7857","32.7273","36.1667","40.0000","39.7333","38.7273","35.4545","34.2857","34.8889","35.8824","34.7143","38.4000","36.7500","39.9167","38.0769","38.8000","40.0833","40.7778","37.4000","37.8571","33.8571","36.1429","40.1818","38.3333","41.5000","38.1667","36.8182","33.3333","35.8889","36.1667","32.4167"
"30","25.4375","29.8750","21.6250","28.3750","29.2857","32.2222","30.7500","28.8667","33.0000","31.8462","34.2857","34.8125","30.0000","30.5333","26.8000","33.0526","28.9333","27.4000","31.1765","29.3913","26.2308","29.7500","34.6250","26.3750","25.3846","32.1667","32.3333","26.8462","28.0000","28.9000","28.4000","29.0667","30.6000","30.1111","31.6364","29.6923","28.5000","35.5000","29.4000","32.0000","30.5000","31.5833","33.0000","31.7778","26.7000","28.9167","28.4444","32.2500","34.3636","29.3636","33.3846","29.2308","30.6429","31.6000","35.7500","31.2000","33.0000","33.2000","34.3333","32.9333","37.0000","35.6471","40.9167","35.8462","29.4000","30.8667","35.0000","37.0769","30.1667","28.3000","33.2500","36.5833","40.2143","43.2000","38.4000","36.5263","32.9412","33.4091","34.5000","36.0000","37.9167","37.5000","42.7500","38.8333","42.0000","41.0833","36.3125","35.7500","34.5000","36.0000","33.5882","37.7273","40.1250","42.6000","37.4167","34.2308","32.7692","35.1667","36.5556","33.4444"
"31","24.0909","31.0714","23.1818","28.4000","30.0909","31.1667","31.3333","27.1000","31.3333","28.1538","27.3846","36.4545","34.2727","29.6429","27.0714","31.2000","27.8889","27.3333","32.8000","32.1667","26.0833","28.9091","29.0000","26.8000","28.3333","32.3636","31.8000","27.8000","28.5833","29.8947","28.2857","30.3333","27.0000","29.4167","32.2667","29.6923","31.0833","34.0000","30.8889","30.6154","30.3571","31.6364","32.8667","30.5833","31.0000","28.7692","28.4667","31.3333","32.5833","28.8462","37.2308","27.6923","30.1538","34.3077","31.8182","30.8333","32.3333","33.4615","31.5000","31.0000","33.3571","34.0000","41.0000","36.6667","28.3077","35.8000","31.0833","35.4000","31.3636","28.9167","33.0000","37.5000","40.6667","39.0000","40.4167","37.2222","32.0000","33.7778","36.2222","38.7500","35.8182","36.0909","40.6667","40.2500","40.1538","43.9000","38.2500","35.7500","34.2857","36.2500","33.9000","40.2500","39.3636","42.3333","36.7692","34.5833","32.3333","36.3636","38.4615","35.0909"
"32","26.0769","25.7692","28.0000","27.2000","32.5833","30.5556","31.7333","28.0909","30.8750","27.6875","29.8182","32.2857","36.3750","28.5833","30.0000","30.6250","28.9167","25.0667","29.6667","26.5000","26.7500","27.8889","27.0000","26.5000","26.5000","28.5500","30.2222","26.1538","28.5000","29.4286","27.6250","33.0833","27.3333","30.7143","33.0667","31.8462","28.4615","34.7368","26.7333","31.6667","31.4615","32.4615","35.7000","32.6250","31.6875","32.5455","27.4000","30.0714","33.6364","29.2727","38.9231","28.8182","29.0000","33.0769","29.3750","31.0000","33.2222","33.6364","32.2500","32.4615","34.7273","31.0909","35.8889","35.5000","29.3333","32.6923","31.9167","35.8750","31.0000","31.8333","36.3571","36.7500","39.9000","39.9000","43.5714","36.8000","30.0000","33.1111","36.0667","38.2667","34.6000","35.4167","40.7000","41.1000","41.5833","43.9091","34.7500","35.3333","33.5000","34.2727","33.1818","39.5833","39.6667","41.4375","36.0000","34.9231","30.7692","35.6429","37.5714","35.3636"
"33","25.1111","25.5000","27.9167","27.1250","30.8889","31.8095","26.9167","28.1111","29.7391","27.9412","32.4375","31.7857","39.6429","30.3000","29.5000","30.8667","30.8182","28.9000","27.8000","24.1000","28.6250","28.4000","29.3571","27.4286","28.4167","25.4000","31.0000","28.0000","27.0000","26.4444","28.8125","30.8571","26.4000","31.7500","34.0000","32.2667","26.9375","35.0833","28.8571","32.5385","30.4667","31.6667","36.8333","31.0000","32.2308","30.7273","29.5385","29.6667","29.6667","31.9167","40.0000","27.3077","26.4286","31.4167","29.3000","33.7333","30.3000","37.9091","35.9167","32.6923","33.8182","30.1429","33.5455","35.1818","32.4000","31.8182","30.9231","37.5000","27.0625","28.7692","36.1000","33.5833","36.3333","37.6667","42.7333","35.8333","31.5000","35.3636","36.8333","40.8000","34.6923","35.1000","39.8333","41.4615","40.1000","39.8462","34.9231","34.7500","33.8750","35.6000","32.7273","40.5714","38.2500","42.3333","37.0667","34.5714","32.4545","36.4286","38.3077","36.1818"
"34","25.5333","26.6250","35.8636","27.8750","26.7500","30.0000","28.7333","30.0667","32.4615","28.2222","31.6190","31.5294","31.6957","27.9444","30.5294","34.2727","32.0000","26.5000","28.2000","24.3000","28.0769","31.2000","37.3333","30.9000","29.8333","24.8462","36.5556","26.3750","27.3846","25.6364","31.2143","28.6667","25.8571","33.0000","35.1250","35.0625","26.0833","30.5455","31.6923","30.2500","28.3333","31.8333","33.5833","34.0714","33.6364","30.6154","27.5000","30.8889","30.6364","34.2500","35.4000","28.5333","25.4286","33.6364","31.5000","34.1000","29.0000","37.1000","34.3077","29.6364","32.7059","31.4444","35.2727","37.6250","30.2500","32.7333","31.7500","32.5385","28.7143","27.7778","34.8333","36.1667","35.9167","38.2000","41.6250","38.1000","33.8571","35.2000","38.5000","38.6667","34.0000","36.4444","43.2857","40.6250","42.2500","40.7500","35.2000","32.8000","33.1333","33.6364","34.5714","35.1538","40.3333","44.6667","39.8750","34.0000","35.6667","38.3846","38.5000","36.4167"
"35","25.2857","23.2000","32.2857","30.8500","30.1667","28.1667","29.1111","31.7778","33.2500","34.8667","27.8462","30.7778","32.9333","27.9231","32.3333","32.6000","32.1429","32.6000","30.8333","26.2727","32.2727","35.5333","35.5556","41.0000","35.5000","29.5714","30.5625","27.6923","26.7333","27.0833","28.3333","26.2000","30.4615","38.0000","35.3333","32.8750","28.3750","27.6000","32.1333","32.5000","28.0833","32.9412","32.8667","35.5000","30.5000","34.1053","28.5833","31.3125","32.7333","39.2727","33.4000","29.6667","26.0000","34.4667","28.6154","31.9231","31.3846","30.9412","35.2308","28.2000","35.1667","33.8667","34.6364","34.6000","35.4667","35.3333","34.9000","32.0000","30.2727","28.1667","35.4444","36.4444","39.0000","44.1111","41.2000","39.0000","36.5556","36.1333","39.9231","38.0909","35.4167","37.5000","42.9231","40.8000","40.6000","39.8000","37.6364","33.7333","36.0833","35.2857","31.6875","35.6000","39.1667","44.1667","36.8182","35.5833","30.5714","35.4167","39.9000","38.0769"
"36","22.5000","30.5455","27.6000","30.5882","31.7000","28.0909","28.3077","32.8667","28.5000","36.5833","28.5000","33.9333","33.0000","28.7059","31.3158","32.5385","39.5333","35.6667","37.5000","36.1250","35.1579","32.1111","30.4444","32.0833","30.4118","30.6154","23.2000","28.1818","29.0769","29.8000","26.6250","29.1250","36.1818","32.2500","31.6429","31.2778","29.5833","27.5625","31.0833","30.6000","30.6364","33.1429","35.1176","34.3333","30.6667","34.4000","28.4667","30.7857","36.8667","38.2353","31.7000","30.3333","27.6667","35.5625","29.2727","31.8182","33.7778","32.3333","34.5455","28.2500","31.1333","33.0000","32.1429","36.8182","35.1000","31.2500","31.5833","35.2500","33.6667","31.1538","31.6364","38.5333","40.8000","38.9286","42.0769","36.1765","40.1429","37.5000","40.0909","38.1429","37.2857","38.6154","42.3333","39.5455","41.6000","40.6667","39.0909","37.4000","38.2000","34.0667","31.5455","43.5000","38.1111","46.0000","39.3077","37.2727","31.6364","36.3333","38.4286","36.7273"
"37","21.1667","25.7692","27.5385","25.4000","22.7778","22.0909","30.7273","28.9333","31.5294","31.6667","30.2143","32.9375","28.5000","30.6667","30.0000","31.0833","31.9167","38.8182","36.4667","30.5385","29.2500","33.0833","29.7500","30.0000","29.9333","36.7000","23.5000","29.1429","32.1667","33.1000","30.9333","32.0000","34.3333","30.8333","32.8667","31.9000","27.6923","25.5556","31.2000","29.5000","26.8462","30.2500","31.8000","32.5000","29.6667","33.3077","30.7000","28.3333","32.0000","38.0000","32.6875","34.0000","26.0769","40.4000","27.5385","33.8750","35.0000","29.3636","34.0000","30.4375","33.7778","34.2222","39.0833","39.6667","35.1250","32.3333","35.0000","34.9231","32.8333","27.8889","34.9091","38.4545","38.8182","38.1875","40.5625","38.6875","37.1333","35.5294","38.6364","38.7000","36.6364","41.5385","45.3077","42.6667","40.2727","43.1111","40.7000","36.5333","35.4167","35.4000","30.6154","36.0769","37.8182","45.6667","39.1429","37.4286","32.0769","36.7143","36.1818","35.2000"
"38","27.9286","28.4615","27.2727","26.7333","23.6250","32.2667","28.8889","31.2000","35.7778","27.9167","30.3529","35.5455","29.6429","33.7273","32.5000","32.6667","29.0000","31.7333","37.0667","31.3333","27.7500","38.8000","37.0000","26.3077","28.6000","33.5500","23.4286","30.2308","31.3000","33.1667","27.2000","32.5833","36.7500","29.8667","36.1000","32.1818","27.7273","24.7500","28.0000","30.1667","29.1250","31.5385","32.4444","29.5000","30.4667","30.1818","32.6154","28.8000","30.0833","37.2222","32.5000","29.7857","28.8182","38.4167","27.8824","34.3333","34.9412","34.0000","35.0000","38.6000","33.6667","34.7778","41.1667","40.3333","34.0667","34.9167","31.0000","34.8333","31.1000","29.8182","33.7333","40.5000","40.2727","37.8333","41.8333","39.6250","33.3077","34.1111","39.3000","42.5455","35.9286","43.7000","43.1538","43.9286","39.8182","40.5000","43.1667","38.8889","35.6667","34.5000","31.5000","34.7000","39.6667","41.1667","37.5000","34.3571","34.5000","38.7333","36.9286","33.6000"
"39","32.2500","31.0000","28.9091","34.4000","35.5000","41.8750","28.7500","28.2500","34.8000","32.8571","31.6250","36.2308","30.7000","31.1429","35.5833","32.5333","29.2222","38.6667","35.2500","30.1667","32.3125","38.0000","39.7500","26.4167","27.8333","32.1667","25.6667","30.2857","30.4375","31.6154","27.7500","28.0000","36.8824","30.5000","33.5000","34.1176","29.6154","25.9231","27.0000","29.9167","29.0000","33.2727","32.1538","32.8182","29.9231","32.7895","33.3571","28.0909","32.0000","34.0000","27.2500","28.8333","31.8182","33.1250","30.0000","33.4286","35.6667","35.0000","34.2000","34.4000","34.0000","36.9167","38.9167","37.1333","34.7000","32.8333","34.5000","37.5000","28.8750","32.3889","33.2667","36.5556","37.0714","40.9000","40.6667","36.6154","32.2000","35.0833","36.0625","37.7500","40.0833","42.4000","44.4000","44.3000","36.6364","42.1000","42.1429","40.5556","39.7778","33.3333","36.0909","31.7857","38.1000","40.8571","38.1538","34.1667","32.8571","38.0000","34.2222","36.6667"
"40","25.7419","28.8261","31.4211","30.2727","35.5000","35.3077","25.5000","28.8462","35.4444","30.3125","32.5385","28.7273","28.5714","31.7000","33.2667","32.1000","28.6429","35.1538","30.4000","30.0714","34.8750","38.0000","41.2000","33.4615","29.5833","30.6429","27.6364","33.9091","27.8571","33.6667","29.0833","29.5333","35.0833","32.7857","31.8000","34.2143","30.4000","28.3571","29.2222","30.6154","29.2143","31.3125","36.1765","34.6154","31.1538","28.2222","32.7647","27.3333","32.8333","35.0000","29.2500","29.8000","30.2000","32.3333","31.2000","31.6364","34.2000","35.2000","34.0000","34.2500","32.7778","35.4000","37.9000","33.8000","32.0000","29.8889","33.5455","34.6875","32.1667","35.8000","35.6000","34.5000","38.5833","40.3636","40.5000","37.5000","31.4615","38.2500","36.5000","34.1818","38.8571","37.6667","46.2500","42.0000","36.2500","38.6471","42.1429","40.7500","34.7778","32.0909","33.7000","31.6364","38.6250","34.8182","41.3000","32.5556","31.3333","36.5833","37.6364","34.1667"
"41","24.8125","28.4000","36.9167","31.2857","32.0769","30.4444","28.0000","30.4667","34.3333","31.1000","39.4444","35.6667","28.5000","26.7500","31.4667","31.6923","29.4000","31.4167","30.2308","31.7143","34.3636","33.5294","36.7222","34.3077","27.9375","29.2727","29.0714","35.7143","27.6667","34.5833","31.9286","36.0833","34.5385","30.3333","30.6667","33.0000","32.6250","27.3333","27.6923","29.2500","27.8182","29.9167","38.0833","33.8667","33.7692","28.7778","32.2222","36.1667","33.3000","35.8000","30.1538","27.8462","33.3000","31.5000","30.6667","31.8750","33.6667","35.4615","34.0000","34.5833","33.9000","31.9231","36.3333","35.0000","30.5000","27.9167","33.9000","31.5000","33.6000","29.9231","34.9167","38.4000","37.1667","39.0000","37.8182","34.0909","31.6364","38.3571","38.7000","35.0714","35.9091","38.9000","41.1000","39.8182","39.4545","39.0000","40.9333","33.2143","34.2143","29.5455","35.0000","28.2000","32.6364","33.4167","38.7500","30.2500","31.6923","38.7000","40.5000","36.6667"
"42","27.0000","24.7500","34.7500","34.2667","34.0000","30.7857","26.9231","31.1667","34.0000","35.3333","37.0000","33.9000","32.1000","24.4444","30.1667","29.8000","28.5833","33.0000","31.1333","29.9333","27.2727","25.4000","38.3125","30.5000","26.9167","29.8750","28.1667","30.8000","27.0000","30.5000","35.5333","32.7333","35.8889","35.8000","26.2222","33.6250","32.3684","27.0526","27.2667","29.7143","28.1905","28.7692","32.7222","31.9375","33.2667","29.6000","29.5000","34.7333","32.8750","33.0833","34.0000","29.0556","32.0667","31.3846","28.9231","30.4167","32.6667","35.2222","34.9167","33.7500","31.8182","31.3333","34.8333","35.8750","31.0000","30.3636","35.3636","32.5833","34.9231","29.7500","33.5000","37.6667","36.9231","39.0833","40.4615","36.4545","34.1818","35.8571","37.6667","38.1429","34.4167","38.6154","38.6154","42.5833","39.7500","38.7500","42.3846","33.6429","34.8182","29.0000","33.4444","28.2941","34.6250","31.1667","39.9000","34.4444","30.5000","37.7333","39.9286","35.7500"
"43","24.9375","21.8889","38.5833","35.3333","35.2500","32.7500","27.6364","29.4167","33.9286","35.6923","36.4545","34.3750","33.6667","24.9000","31.7778","28.7500","28.0769","34.4167","32.4167","25.6000","28.7500","28.5625","33.4167","31.0000","29.1538","27.0000","27.6667","27.4545","28.7857","28.6667","34.3333","30.8333","32.7000","38.7000","29.5000","33.3333","33.2222","29.6667","27.0000","32.7000","28.8889","27.5263","33.1667","31.8333","36.7000","29.9167","27.6250","31.2667","32.9167","36.3000","32.4545","29.2222","33.5882","32.8462","29.7273","31.6667","31.4667","31.9167","34.7778","34.9000","30.1667","30.0000","36.3333","35.0000","30.8000","31.2143","34.9091","34.2000","33.7143","27.5833","35.1429","39.0000","36.0000","42.2500","41.8571","38.3750","32.3000","36.4545","34.4167","35.1333","37.3000","38.4286","38.9231","39.5556","44.3636","41.4000","41.5000","32.8889","34.6667","30.0000","29.6667","27.0909","32.6667","29.1429","38.9000","33.6000","29.5556","37.8889","35.9167","34.0000"
"44","25.4545","24.1000","31.5000","32.4167","33.0000","29.2857","31.1333","28.7500","36.1000","36.6364","38.4615","31.2143","34.1667","27.7500","28.8889","30.4000","29.5000","37.5000","31.3333","27.4545","31.8182","28.8750","31.2222","30.2308","28.9286","26.3333","27.7778","28.6364","28.0000","27.0000","31.7500","29.6000","32.8333","36.7692","33.0667","30.1667","32.2857","32.3077","28.7333","29.8333","29.8571","28.5556","32.0000","34.0000","36.8947","28.1053","29.6250","32.3333","31.6000","36.0769","33.0714","32.6923","33.5556","32.6667","28.4000","31.2857","31.7273","29.8571","32.3571","34.5000","30.8000","32.4545","36.8889","35.3077","33.5455","30.7500","35.5833","33.9286","34.5000","27.9000","36.6923","37.3125","39.0909","40.3333","40.0000","35.4706","33.5714","37.2500","39.3077","32.0833","37.5833","39.6250","37.9000","40.2857","42.2000","38.6250","35.6250","37.7143","35.1818","30.2500","30.8462","25.1667","31.9000","28.3636","40.1538","38.8182","29.0769","34.9091","37.3000","34.7778"
"45","26.1111","27.1667","28.8000","30.6923","33.5556","29.7500","30.1250","31.0909","38.1818","34.9231","33.0833","34.0000","31.6250","31.0000","25.3333","30.9474","28.8333","31.5455","29.0000","30.4706","28.5294","31.0000","30.9375","30.2500","30.1429","24.8571","28.3333","28.6667","24.5333","28.5833","31.7500","31.5000","38.7500","37.8462","37.5385","30.4000","33.3333","30.0833","31.0000","31.8000","31.0000","29.8333","34.7333","30.3333","42.6000","25.7500","33.0833","32.0714","30.8182","36.5714","34.2000","33.0556","31.8333","33.9167","29.7000","32.8182","31.0000","29.0000","29.6667","31.3846","32.6154","37.0000","37.0000","35.8333","33.8462","29.7143","34.9231","32.7778","31.1667","31.2857","37.8000","37.6667","39.9286","38.4667","39.4167","37.0000","35.3333","37.8750","37.1538","32.7143","34.0714","41.0588","38.0769","42.7647","42.6875","42.6667","35.4000","36.8667","33.0769","29.1111","29.8333","24.6000","29.9167","29.5000","42.4286","38.8333","31.7000","37.5000","39.6667","36.0000"
